puuid,leaguePoints
4bx4w7cHcjvFuKabpOrYe0BwquVjD3p-RORy8r51xmztvD6yV8ozOrzSO-XJ6bCTMQhAbtPTpDrbQQ,307
0y0ttKoBbI8ZjbJyGKuK_46fuhVal96Dk8-qgC7ijYfhaZBlrc09fWtMmdNG3GMSK5Eqzz-ChqAnjQ,307
oBq-DogVikmalygb3nX2gmuqUi9OFFx_odDQG0FBFWe9jMSna32nZ62aiRCgGcFtRWJEFqiaenBMpw,307
InaLF8TnQ569ojU_FjymudtF286Ns28omAzDrnYYsvVNHXIR8TqTEMF9crv3ayJoSdUHZMlqu2FnOg,307
zZ0Nfl4iBrj4bCwwCycopMcX9gEpdvdft-wrajiXHWB1GXv0ZlGjheyV9AdpHlf1i8RxIr1mej8c5g,307
ltBT9FWE3cg3AVE_6j3qBMTqxneEfC-tpTaHtiRsg7PpqO4u5xc4_JtFsqovW020FO3E3tXAC8kbvA,307
05LszeK3P36ahi6bsKW7fIE8bofPSyxwyDfvWZLJLmMUx441HpQnqou9Y77If3cfq7h4ud7gCywxRw,307
oGVMYJwIeRg3y4SIXKkRsdzEe0tI7Qjm1Cs9f3dwx1Pe_PSemEuzBatvodgk9KFLKLmte8uVm0S6WQ,307
jMFBS6HnWFpH9JXWmsnnyomA8zSWmd8cTdPTmIofkHiBhTaupt-yhHINlHUckzW9ob93iDEFD4psdg,307
rE1PtdLGytRx0x-cWi91NVs2V7D-s7TNg2Q6VTkYg1kCyKRMm5Mg1hwJ7xU2iVJds7PQwTUbTPTucg,307
arIopvxsCLsRxTxK38LR9DNg5Jp2BBlJ-MQavy3jVAQ2dR2M9LTrmbk8KVZkr45Q4R8PDa0Dj8rHyQ,306
lXQ0pWuHiHuEeuhgliDJVGbhnqg0W-SnHfc7Y0-5K3vK8LxSD3YdzO_9BLkjC5VhklZGb366vcmCWA,306
eKzlV25ZXIiXnnCu_LZ1Y--QJBtGDTV1dI3R5bUB-pwa9W2WeWMX__3QKJdaFkEl2zjCG0bk4j1jkA,306
hhC4dVNnNGEhekVhB8xWao5D-zScJLaWtU0OeJxMhvKYVoWTmWXFOH1vRd7AZNro8kEOb2reWGig2w,306
QOeyhOKZENaeUmiBQF8wV9WJa8NLxMdiLhXTIUxSPD103fOX6trPh9p9O_GkRw65_dwX4fJ3u-M9eA,306
uVLoZhHcPKSK_i1IvaSKTFPaPXjxfRTcKy-N31By1XnEZTGFiGcvDuH01C3MASVOgOCphJ-LsBsSPA,306
Mm8A3j7ZfEpgy-OtMrZNJXy-nqS9tZewv2BQCoh3RhUL0QFR9rkSM6PPT9SqA2uM4ccUAblxtIM8PA,306
JS8hD3A-eyH9kurShlMm-iTYQK7LHE1nbkuDXjzBy8b_GrdsNJKVx-taxn5v7T8UZuFZ1lUnGnxy0Q,306
jiF_OnlMZKEqBw9G_kMTc67SXYMESypgWw2pL8F5l8PfZe113nWjyQ6PvCrJkG4A3mErMN3rn2xM3w,306
XbIu-0QvaMgQVGaLoHrXtHUg0jQa5muJqQbZfNaagZLyvrZTkHoKrO0lDX-m057Ewns58waghAmg7A,306
6HtEQwSdd0JSIUDo6rBF5pT4DVQFC3sfFQqc21WseNmx-XpmHRbVAr7uYlSaspQUlidIgC00auSzFA,306
UInJj38WLPC-kF5-m0McLOxHvlZVJYMlBmlIvJnK1qmPKSYAjbl1V3W5EIUvgsAo_8fLkvsY9uS6Ag,306
jyESdcc9gy5QY7dRz49rxevfEhMYHmmiSElk9gUFRm285u3tshMH8rp7O8ZRNeigw7dv5rAOm3Zr2g,306
fNOpTzXlBB0XwqWyrW0vClRBuwXpJBdg5ro2fg4ECgCEwlNzlyKSIdYj5QBchtS0sFVaeIJSEdvnug,306
_cXGN-PNDVnadeg8TjlTqtSu9iMfd48KrD0y9YX0iImxOjhulc1miIMdIHAtBTnGS9OIt4pqmwRFNg,306
rGZIgaAU1Y6L97849CuLUjSxFb4BpPyWZjELdqARHEoE_SQa9H24JdWARSafPaSwQPsI0-eDqK_VOQ,306
jh6MMf0PUE6D11VhQ9nqrFn1UALACXFBD7zXXaZtainc1L5RTXkruoVtm4UIDJJYJQzJwb0AfKyiQA,306
ez3oOzQ5arxGGJOwbl6ZgVdnE3fvn_qHiJdSU72Ll-RD5oC9w0uUb3Ka-wY2njWxNArzITAgKNdvUQ,305
iRS3CGjmRI6W9tz375_oj7yyLNf5DZcCu5JFewSCBPpN8YRDPQYb3s03eWbH6q7FdaS04rFQH1wj4g,305
I2I95nf492FR-PwDdkPD8BWCZfXQZHh7-ZoNPAO56c88VFwoAGrZlR4beZeq9t9kPWBSTa8UGubjEw,305
_HacOY9XnI0-JbQTvlgaWhbtPrduSsMrBofO_wsKXpjscJkYOKvKj2Kfz2WV2tR9SItOZ7z_AIFF-Q,305
cPwkOqEPpF5MPjFYnQDHUWbAukLCsTO8w-X_1qqXkATgTXoAH7FKIaoThdfxlmlU8I5FvP2enOAYwA,305
LC5bdV0lkqCAf6tO8evp64r2pwCf_dMYLmOMz589o71bqov36lYqaQiVaUD1KHZg9aaLsQzwhKfyeg,305
EEPCJgp0y0la8rTl3WJAh5gfDrHNx4QCleEIqAtlMEZCloJWlBFyG2u3_XPN4lkvWXatyqo4DKIM7w,305
v3obWt7Jjl28er2v145PRK1W1cscotKTmJecNk1kef25USts8ftnZCjt-LvjSRQUn7_xgGoIzM1NVQ,305
RkaZEIilNmG_EHhhIOuf51kDS3wcJokwSQcv59sfwqzn1N-W_e_rrTmb_sCO_OvnT6uCid6eRHcOKg,305
8v9p2xm0ACFPDh1PKTvwZNTE585r6rLhs-d8qbK1VAKzgfOi45QdxU6wtet7Ik8SvlytOcU7psDdlw,305
Th8vJEfouzcRYl89qvkLIaw2OTOAU9mxiymG7SrVyd6Dz_MjZrchwWc5YZ9cT7R0MeohTV7-icW9GQ,305
q34GKF52XKaD4X--ibiu50Ffm0b7IGbEvkqtZ4sDFX_cTrHU_hhNVeXwQMlbEdmZautIbGOsP8h69g,305
1KOPrQvVL6lkXL_R-z8PrYYxdUmdghJfjwtHvo6ZA4-E4eloxhHVbiPge5l1X8gG5PqMyX4UT-k2ZA,305
DVIYHvSUxnsKwJr-5Qtm0qgNt2KITP8f7l45cqCYKiLyiLNnQrtbez8WsEOZx5jSXXb21kC3VWqWYg,305
hiFfM6FHmy0GbdR0lmEVfcMgvhgeTznVhNdl954bBde2TFBdYgvMnGo8OT-0iz7WGyNLsXoOUlLDcQ,305
qzR1Ci1m1fzx6MzaDg2hS9qRWNhU0u_74qGYdH9NWf22QLRNxGxICjSaTUF0s3Occsn1kcWHjh-FJA,305
zczI9n_OYEj1zGqzABpez6B1NXSN_nsTGv9LRyxCjWhzHgdFjWduhL6rhjvzWKD4lIdgwebH_XKV-g,304
S_dMmv8gOomg3qZ8w19C-FHZOaulBG-HUYByOh0qZD7lJY8mzkfz-MSg1LtoRAmCE3v89By_sFwe1g,304
pGGlt9lsbvSGiHhdMQTV26Nhity6Rx_pHN2M8Fa4-Ya0uIFMd1tI51lxB46-4gh73dhXoCSunu1Puw,304
d-LsUl_Mwy4OmJE3Q2YkmZTk42jZDb0OGwZWI0OzzF1wVWG3Flun2jZv_N2JSt5pOPayPdJ3fQBZ0w,304
1hbq4-aG4J97iJxPBUFk49M9xGcnY91yJEQZ5K9MuvB1UKWgSNWItXHbQs0Qn6qsVlnPhY65QP5Mrw,304
ZifGR4c4ixGNiWIeOvFWCAPNNK54gYmMgx8-uyoV8fgEebCXcSHa324JVu0s9CCqemNSFbfEJs9KWA,304
JoTnde-UZKkuDVJYoTG4nucFI95b9cqZp1u5JrvGDlZ6DnIMukJANH6SCN6jkZ4rzSa2Rc-25cJbCw,304
iruXVQIzkBxyTxQ8nWZNO4J-P5CDreknGrRXO0LexxUzBKL2UhCNayFR0AM0dGdRxlZBQ0Y9Vo3RkQ,304
wGxxJcxSLhuPGglOEG5l68Y6BRvOSsbkQEDvZtbnCWHnGXQ6bdRr83A8_VsNVBrjBnPMUFixb-bWVw,304
I2pb86AmgHmwv01bNXxVnv_7Vw2F0xoQXk3Llxma1E-54d3kjupmsnt00yiGKVGZyTS1Y98rDsYryA,304
DeKKRGzsMJuGxVmofhf7ZBw8OV6nN2a53ht2HJWagFXEQZIiMJYjpUQxE5FHx61d593s3DOvbfSXSQ,304
_51q0uAyKWwCBnIqgGyczOwp0eVm_GyrI29_UtSpw_XArDwGLvs4RSDhWsmOyZKc5JjPW63sP8YltA,303
puq6KqXIzPkTM4Vws4d7dLMZm9iVHk6cnPRQXrTQ9Suz7FLFv-GglLX1CwZtUpoWBbhjEPQlp8644Q,303
kkI8KX9iq5WydGhnnQCdLdzxRH5KtYUCfM7tdJ7pdfS2FDyasMV734N0XoB8ydJvLNCCEbWtQCEVkw,303
yTsguEv0DKvp6hIiAgg5ju22vsaMqYO1h70wyqpwhhNoUwHb2DMOlkk9tJ0n60XrviRZ92ghHt770w,303
IT4vsECXjS5HeIYUonSgdlpJp9mM318ZpKDjVNK8kffgPrxLC1Y5AxrIubV8MUXjMVRFlpIdHg3RwQ,303
o1717gayWIvkAw8f3pTbOcZazeW0w0bAW_1dwwLR-c0cDbL01FQc7PH9xYYARjZLGCgyXDiEnxAlvA,303
dkcsk2YFKB9M4H8aRivr6vE7zDf_z8-WxUvkR-P9tuOaONnof-tRnvZYWpnWVY1nn3uvex1YQoZzJA,303
FZIw2jrGUMEGsI7kQRpdn8QFuQSDYQBVj0TuS4YyNFfzS8Wa9Qr88mSh09Xk7eNcHhLhtlDjcRSKPQ,303
EIvxPGIFF30GtUa8jqCoAB1lvIcVgwVzmi-HWnR1-Jc_rkN0KPxW_d1Xbm0uFJu4yRUttcslKkz64w,303
Q87kA7MVW3f4LT9hUZ27zndxImiKQG_X3BCIi971RBvYymqc7bCLrbM1sMlyfS4FsKmVRz5ZVgVT-Q,303
ozt0S_o_z-SoaP5jfhlI83syLqUY9F1O1VW1lCGzBPvqdCrpBbk67XXfslgiAA2NxetTxUSpyQ0UuQ,303
fr51oJZcMalH-g4BNGzndRcRX6rDv20UWDaSQ-8rb0QtescrdiPPtumf6-FeTXbT28j2HREC-oFl0Q,303
I2fJnxcYRMHVcOSEsMKh0Kw0pYUXJZGzXHIAtOt0zmZxtiomQCVZ2qpVqxf_ERxFOLApelo80Qxwxg,303
SCX2PPYeDKJkxpxj8By_1Tn-n_e0hAu9WGgQ9nkdydRHLyX1oTBuBdmgjox6z5LxKq0dcqS89PDsgA,303
eDxQc9KVKbcRlep55ZGe0BFCio5pgIJA1LbU0_XSl_jKDIT7uIhZgzW-ptDC8DGk042Iy-hFs_nmPA,302
Qfu6zhYolgjMBqrmMKCHw_CJ-12QVvPVhjCnq3fExnNXgwkB9c_Eyxgo0HYW4QsdOxaCweeXwf2n-Q,302
DPY_rDMRm_DT6KhFvPwFb1l9o1HY9CPdNJ5U6rEGat-3dfVbjqjNb40k3JL3GyEuOjazMRapqogbSQ,302
zxI-7PpaKhU4RER8cCkZKw9iqLxhPMzso6zaQwfCrj6ofDkvaFA0BFM51Yf74XcyxZFZKk0LvbP_hQ,302
Jm1v7wUy6GrHglJvf6xHU_FdfVjzpNNpokjSw7kIIOM2S6hDbKsekWVU5VwT-L5E0gpqYGZXA0sgNg,302
eDS7Yt2vLei36YfNAyp3S58qlirTtTfnXGbOk5bty8PNeMjo9Je9JuaXM4MFvyClAIfCXqdQbt0zOQ,302
jdYDKiiVUThWhKvpjErJAnJr-KiAyQDPBp9mGZq4HRLuUAMfH4kyKCSDZcHI6vKwWeM2B87Zj7hI2A,302
9QSPGXWVkhoVtvDA__9s5uyQs9xwz67zw936VOAUqLapLvD4tMDx5VlLHO7rjERjBH6imfNuZZJHdg,302
nyGISx8athkAeZtz_4KFEE5VWp1hB1L13bNGKc1O0mPI7az4gg7QHotjustyNbxp_TyTW2Z6LX-S7g,302
9m5BWWudvFKMXfF6zUWZ5LbVRsTyXhI_qvRtJrrcNS7OpZpgVf16iSP42wwtUJb8cGOSuMej60TyQg,301
88O9FokBWER4-kC9Qpu2--dwv45EyW0RIbQeVjGXYNUBdl7_w0ZoQGuini_IL-oekJl0BJ0Dwe0uWg,301
aHf1b6dlmul85KfBMfF3W83fnJ55foF9BB7JOhEie-wSON-mZ6PmCEID36B7qH0-Uy9bD2CwumFXtw,301
0IEWe8Ag-4kC43QqXCGNesbKFcp7yeey4UvFhqEuxtMdG4h0WbbUZmYyrQLwwKBEiQgRHNrk51MTpQ,301
4HzeqcM2qb02Zy8pg9H75bgi3r_vDk2CY1Uyht4rwKOR3o9Oz2TWE621m90aoPs1vtfWL58cGmLPxg,301
Q1SCNvYMta1VGGmQDrIdab_K94hloi8I4aiIEMQpGOkl8ThD2mVqzxhAPzZlhoBt-7c9EY894TMskQ,301
7xNvcMC93LTT_l1sxsPqjv9v10Rv-Dt0xbd1WRNfN38ERdrU0AmJBFPee9CHRGWuxlwXQAhEUXh1Rg,301
cEkeBezW-5-lY3doHOWVoYHmONds4oyoenlp38F3IgUU9vGSBDKb8Iki4tVu1uPEOqCiMPOxx25nfw,301
aQdkJfEuZgJhiTSLzLIAXKIh55sReJ3dUCt4sI54KZ44vjs8NEL0n5V_yOHmD0ZM7oeiTA6GAW3M1A,301
nnVBycNZoWPG1wwI6tu89kYzgTk8aEVrpEN3VB4E3f5gPDNq19hmtJMmeY9Li5B3Ni_eJrNXf9REcA,301
8-RDfSRESKcdvpQLx5L3hZG02l7eHBmYex7M2BgfLz1Ie-9wSPo1yjNefT3CdXD27mjO-2PowCmbJg,301
X9v2qnR0WsQ9YqY4toi82ErWhU5km12YBuoEeRhXuKSj7_eydg5A64ZdeOrWQLW57w4qabZl6j7d6A,301
s1iyyUuab9gs3v0VMoymRtB7Yq-FsbDL3MHvYL-s-oK_-Kk9T614Twkq4OO8s4mGmi6TwSPsF-adtA,301
SGmLDG7Fr2DbfwnAOIuies1tZJsSylw3MLAxElsefLugS9g2B5yO9HiAitxwigRi733ClhieFWYVbg,300
FcFdCVMC8L6TJ56LDifewPA2sFPP0AmD2_fgINSa8n2A1bmOrPT9WZJeAyklQucgDof6_bhGBZVSIw,300
DmbPyRZtyoJmXOOx_41yH6C81VYsBdxKU3j_0dzhT9C9xMVFmws5iYdhlgKIH7gYcH9kXwZHsGQzng,300
wl879ykiBdG6ecb5bnd0Y4F_jPpouyAChzvVoBk2QChwPhpPopZqatCe2Rx6Okfe98VdLqbvzJWsDA,300
HdrqxG6S5mcLmVX_iYnGhpkFlWUWYyOibqEIQ7vo3Jov3Doi_j8d-qTnOBtMw9plnfoqRUYLU4vo5Q,300
NJTGUQ0LkrL0q-9Ge4ckPc_ieid9sU3bT573zR5bpax9NvYUCUWHFPEQQ0q1ootLKdyqVLr-7Meywg,300
4el-MdN0WzTWEm4AxMF2d1u3lb4MKWmrJwXQ0Gi6_7Lhu7ilpszUtLG1VYRV_t9pBbQF_9ERs7UByw,300
UFaP22xhCysbrM8V4P4wFRvhT0k3SES6eOy_4SCl_i4WGpskxwicmCZ0eJ-ndIc67eNK9RsE9_cOAw,300
aX3ft-24LVxPi0m9eV9Tevduf7B2xfIdrw-XZ_YFkF4Qdtj0IRexYYHZxtTYVfiBLBKYOR_hOVHUdg,300
iWspbujA5CcW1ts0KajHTFyw-8yiOhWBJx4LkR4tNUWn2jNvko-9kRc3MnlFBw7TTFVoDuwlGHiNYA,300
UDahWeFV5AJDyg0Td-YdvRGiSPB8tsyPX09JIJYnbqRpwgbBC6D3WWbPIae0BQOKxxlKlitGDcetAw,300
gSpc538e_WULcyMf3jNlh7OMRXiY92ruSHgZhoEW7b3oY95TMBaypuxfPF1G4y2YVELNwAP45KkJyQ,300
seOSXQ9xrhkZx6XNfQvcRvBiBhrX8BHGQt-26IoCK7iS1kbwtIFuYh9UiSUiAL1VF2NbHc1PLSjwpQ,300
RguusQE7POqobAxp74Ceshi-iJ2eGaxSCW3pf4ID3OiQXQfwxahj0TUryyvHtxup5_i9o0URb9wKEg,299
hcmsMXt5Xn7U7Vsz2dW4rqFcI6RpOcnImmr0qoHNJe_Vv8aw8R0a13gP2ifrT48Q9DNRoulgA700iw,299
AEQbKZm7GPf3AU4uPhT_ZCA3bYlZs-PqxpwY5Dc4MZnZvXB_j41Hn2JQzWiOfhZsON6xlfJCi8ujPg,299
fqxQ-9xNBJWPIv4PvIu99HJwT7iewVR6xOs4KI7GE-oOimMQSC-HKsW1QRHI9l4BATz_iiSTPWHaZg,299
_Dz-lFTzZWdHEMff7H-wdlKb74li9yxUkXO0RxptVEvITK_TK_zXSTpd4LQEJRUsvpw5ypKNLrjz5w,299
4Zr3Bw9ACkPDVcs6TtsPmZl9YPCP84vKR30WCdzwq5wYUH-Ef86YfsK7Vow9ItgHQgsI8k61E2o4SQ,299
oS27dmbTE6XRhgeYlsBSrd7eW84xjnsqGYNY-rgud_FAOcJazOLcwQE7n08SLqV1FHRRXNK9n-LeqA,299
HbmwA04ioL6DKuELB9Dlea-_UN7WHp0ipukCnl6b0mvZGxlGHdmstbDuLMjQKsvqDkSe9DmnQZM9oQ,299
OgjTK2KNWuC-7TYBlvcVjLMy4s6q-0H0xgx8tzNWC_FpkkGzc49Hi23v1RcczKWYuH55CFeG94uPvw,298
AhneBJWFPptNusc1hTMsNOd4T3yUa7HCRF73x_mr6l01pslLfY-lyyDhL-wcjfKQYYD5RP5DyeV5Lg,298
K_w86lBhb8GTvO2SpMFrWyNUwj_byiQhnad2NDpWFZq5ji22__InYgcJPcKAVcK7QTQEvoMxS0bybA,298
JWC7ZHN4xf56Yjp1gyzjoMMwkhJpKG19RfDUeUTuOEdDOjkbtZ0vgoq2HmnGsVqziqXquBahOovr6g,298
WRd3H9QsRXSTVvdtQCR_xKlT9P-13Lc9yDyN2CA-N4mSe_YwdazEQ21ucRUzVkAoBJIl2x4Mr39c6A,298
ZGri3Z9Zu5sIPXIMWbxNTQWmRIzJr-LZWCoAIVvlFtxQuKv0glxrcnyHJ_Nr5lsRxl8QnRduwRtWLg,298
Zte1uZYffEuyIwhMZQG0ywgHWNpA1gG1ZRB_-u9ZwsLLRaSvzpO9WlAb4hq2WsOam9cqAJSnfWMG0g,298
chsfTqbsY1LM5RskRZbCzWPcrkyaKGYZv_W2hCfCjLVnCnoo7rARMlqoCBH79LPej9ns-c0EwrqL3A,298
kpDIKxKSf0ggQkKTWrMtXU9t2WMxEzmdXfWmiek0ew9pQ1hUiBXWFsgyEVN2lyqnTOlQYKe78uzNnQ,298
xM6Kh1xls7HDuqE2Ci0UgmpBNCC8m9cA1LVH4L7-5hBPNf573IzJZzHGffdYl9WKR5Sj2n2XEDCf6w,298
73H7DtzRVHF-Mjgdl18tM2tyOS5L4bfEKNf1nokaHuwFXmhoDhSjZeNiHPFWWhC-VxvemaqbKLtIog,298
KvxzWdZ3bFrEZDIWxhJums-GVN75ubTjoW0c0FpoGvm6TbS8zhFZoZbQ-hO-10zlsxRK31g6Zbo6FQ,298
uNCnfCZt6kKNRunccZxbptfp35gahsnjYaososExBWNYBOng5OOpBqVkCVzscNlSClgEeJGt-gdJCw,298
m988d9DEOUU7AF67_L1wskpHA_RQNpBOAPx_BwR3TjhLWYQ7Z7_Ff4ODdPnp3GTR3o6XsYISQyhjxg,298
I8iRfxVGuOCqCHxwqfuOR5mBJ6_Ee6XlM-fbYXg5BJZE101kqF9klesoXX_MPuaLuOXhZ6btIf9kOw,298
Z4F4e2bfUhc8HJ8bS6odfa6fsRRrBE8i-NkKxvd419HBoeUTay-cC7nMMDARtIS9lQ6SHdAPeXqsxA,298
ZGyRfxnx6jsmva8-x1cg13rEKu_hLgDC7lJghTXdL1Adv7324Kq1z7K__Q33HJNcav4jDJl-C9yq6w,298
18rr0tZhZ5uXy-MpGzrzS7DS-qqbRkQg9iMHivrP0ciSsz_g4R_Q2rQN2wpVOTl8q0F8OP6IluchCg,297
4mJCmZEeLa2xonwMQ0Ai2A1f8PXTpFZqZLZF45Nf61AFw26h_cLYdAdakdsBhY91u2uXrlnspxCJaA,297
cuLafuwiZw1XQFeshr7PISlUc2un5N45FvEliOkEvIMYR7qGPpRVwznIm9rmZxehcFaLykQ3I7129Q,297
jmnLgzuA8xlpLQoPiaL-fgFSW0TojjHa5yItVOpbrlyk2A7KF1ha1hqdtADHbUxLFrvDMTm-XEnPIA,297
riwToRyh6U2BqqlF2A7PoqryzM2m4TdARhgWwgaTTARXkfxnE-UTNqW8KnZCGyXoZ3A4tiEpWCfrAg,297
3Ztf3TURSLsTxzC79F6HD84j8dj24TwZ6Wp4rhyLpJp3jcLN_4RWRxXEakbtPfTWe1BizEeGaNYfAQ,297
3wXznrj078bVYE29eLXa2_UV0fDBqOh5RuZOVqd-qxiMOuS5j0r0ZY3bP6Jii3FJ9rjFCrRBlAeBEw,297
oAVmzEvY7f_g37-zb-mN7Kv-YzH32jZO90uXNj533Ribi12Dg5FDnpVhDwd2j2vdUStCxZkgSq62Lg,296
dcal1inundKUBWjeKoT_4177S5-0Gdhck49dNhdxfTOoXYSy2J-LIAVO2oZUr9GewxUobERi3xIhHg,296
Y_wYgk7r1UhJler6VGSQsyzl7Q1l5l25gK4hDGNjSq2fsDqvr_pTmMDoNHpg_FGTX7er13cgJToY9A,296
50a_k_n6l321Dg5k1DcMX_pXPH4cnU-HBj3oDl6eUohn_-2Gg0oRvNQnX-bLACV5jrkTShSwkRg2cg,296
3XYl0WfV3hnpy_GyFWQzL2gepR_zR2IkZSwW1llE3teWTp5vOEG5nt-iQLkdYhz4-OER8kKiQkFgrQ,296
5dVEjGacXsqvAb2ZwV3pWx4z3LO4izWlqiAAmRQKYzga2b1Pq2w2FOSesLAW7SSJ3NzZ19gs7nCcBw,296
fqbGojCRW3uOqmY5GiN_z4Ksj8WRpgoeJlBdy8o9ZEU3FBylRwVPW-jezo4o4SFpBwdI_QqY2Mcuxw,296
fq2csHp2Fe5FYqi5VvtQwuE5vW2YhLnWzbY8Vnr7M05C5umyV3rPeU_CTlV3qP6ZFinu8Xn9XSzj9Q,296
9t4FudZ8yvtENAUf2g3cTBsNix7NBeo02KuOMTLgaGK4zOFX9TPcqV43Os5XRyfAuiQLmtpcBVJ9lA,296
02-n5_Zz30D6yCMM1uW1-_tPvBF9vrGTsdRs-W_FAukCRcWUX5r8bHThpv0OLWyjnOsPAR2Ucnn1Pg,296
mgZf8xsw46F9MpBbdyK8XDa6RJKyZJY1MDWSb7OIWyaxIoBo_BCa7TLgQp1MgQBeexGLhNpstWm4Hw,296
vEUblCwac5HJwboegauGL9o3stLdsiSnCXZWfPBO6CYX6cZcOlsOxWZJJmVPl-hSYkbIWB0eS7eg2Q,296
bBNoAVI411Srcf7_s6bSygQkSz33yP82i_4OKnb_E3yv3W-FaBMibZU4TGUm0CaoiCspDGWMRYZroQ,296
gW4m-YdE7CtM9RkDewl4hXe82phPErtrnvr6dJWV_ny-ZbhijrhBo8DyLozzCT3Qu7XQDYFGuhxXeA,296
Hz61Ad3mzbblJrGBdGqx8efM632Ac40e7i-oHNsrwr-UcJvU2V248h9DoypuK3Bobr8fsQ-JmC0wtg,296
DtmWJiDUElMe1NBTOsE9TQnXzKxnKXrwQO1WXnenlO8jDDkV6rX5kH2dZtMCLKNX3cQmXfzxaqYqrA,296
E1A-EbYTyMsISCJp1IuF904Zg0GjG6o69yXenkmR0nWmKZ9powuaXJkwiqZD8ckhJGxRU_VZwF-Skw,295
1bxKK3tfiqmi_Gzb4JdSmYxNnrtuhmaTZnS7JTgU0QkKq7wyT6eh3ICqgO8-Bmn8G9fUNPQCCtGvzA,295
-MVUMt5yx7lLdJ3vq0VbtCVZxQStDQSzZ4Zkr35cDiIAloVWghM9STdFSgCBhe0RG-9Xmnli5B5cgA,295
AAe0rEYrVyDl2EcVwoMTVO0xO1Tnh2cMU3vqGN6517l-_uqqp6JsxKC8loM3Nyb0-sIeR0i2uFBzBA,295
AMruMit-juofzXqk2sxlbzIofuakIiUSmhQBTjqq5dNpoFoGBNEXoZMPvmvoEmrPv3_ra7_r5Szvnw,295
FY_KSrH9Ip7GItTX1H_7U0zKAoqBL7lRlCfADdtQfz6SGp38g0J8Sap9_oDd7QOb7xd8oVOXO3XAZg,295
GbQE8nRrSzpIVgkAhyDkM9kTNBFWND07UAVKF8JKZwMnkSr_inudSytvlSPsBIBvZIVVmfJXgvrLbw,295
2CYyzZF2_yiGPEB86cRbceeFVWdYYUmtDBRVByn-eDlqJpFRfAXMf6hHEvYThrCipHIBcxC7TNNUjA,295
BdwqcVfh4kILdDInfAsGlI-AucKFlwAldhes3_I46J8_dkRwWbSVsojU813Pha2dZA4OEWnP2ynWdQ,295
ByK0ZR691PFpV4oZUUVc9YSpdSf-LtbY66pEnOYVoNnfpRT3VHId1JKv4QilPzuSWb0Wqc-PwV22jA,295
iY8pPNG80Vj8z7xoE2xEVSPc6ED89SWnPRz0T94WzNY8t5QpFo9KtQWN5o2xfj2YrSWklvaN2DWM5w,295
VrD0n01y6aws7DGxXd9PXfZIhNvPbIRSUWHDEts3K03FR4gPp0Vs0JgFCYaEKizt3wERooWCN28i2A,295
hyr_F9lAVa3CntfRf-v84T9C_BniMrRTaqyntVnZzIRbQFObLpo1ZQxnTIUDVGuieoWq0fXjfG6Z3w,295
30jimPvU3NtcehbbvHAnEshbZihNFGDUenaFR2xzIPhX1-Jro146Stsi3tuBGeKf5FJUz--6T190QQ,295
eJempIrYN6XfcrwJrqWPjBYCfgkeEUt5bKSNpnAb9ZPbLCHEBKoPeCK7f2Dm9_X7-vYtCJOq8Pvk4w,295
wCfhwrne6rXOj57NQsAFyx1YKIVzjc6pCOZRf3yerSvkBHqoxfR9F7NxxY-CQVH3m6xnok6xYN_5ag,295
mDM6DONapYsmxTW1V9Qldv9V5M4d-hzp7XvsRq5XVzvjW8H8PC94QIIqijDg7kA_7sV_45Z4YqtrTA,295
sLdF-UyLMkIOse1ShyWegStKpYAfbicaDD7g11RnAWm-tI2O6N_hnyPsgy-unJ-1nu3t3SiR4dRrbw,294
oSLBJvRKb8vLzQKFspFT_zUVB0odayGCW1Uqqy38oDYPmvaZeIEFtFvMmt2t8xHH96TVZlEPxr2cdA,294
AR3dLR_-CNPUR77v4b6FmCWk1mjLKtN26e3p0E_okH5n2MKtrPFSjKw61QC4xWKDZ6zu1G4LAHaszA,294
rx3IKxtoQ0-JLrH5B-snOf1Ao5_FqnI5Drb500-CMEabVlI5U9VLdhdla-oZjvesl8jGxtAaqBp5CA,294
FG_bRrrNlLz5NGT6w0z-9LmH1zG4YJi-i1-_BVae1V9cZBjg1yLp1kWNGJj3D5gcGzPwJvw85K_7IA,294
5gYUsHWwsZfAsYZaYnThTdCzanPDJFCD72L8s3GBha-EhUhWBLuytmFPvXCpF2TZbMU8F9CW04EEGQ,294
y3iXUrRKFrD11TnVHCmlQbvQQKHAJsivud-M3bfaSe7yb_c_349V3tNMuWLCms2W62TdIwCSn3FJCw,294
4EYZBkRf2zePWDDqz91_IDTJimMffv-yDUSnd8tGbV_Bo2wNz5Hvq5BS6apr7rzBuDzcJIACBrLxEg,294
RXTmrard1ClD7so3Pofoy2-p_6euVwGzIeSOs3WuGN12oDgOMzWSDaJ8sdLBnB36cHiGA5lUn2wEkQ,294
9JfHcd6vLwa5KkWNXM1k7jWA9d73AlBsnwBV4HPeyzblLC_qoD0Au0Yj7LAy_qX79sV8KPTSJmh7XA,294
gxRIl3EhBV3YIsVFf6mAr6Ho3uMumwypu5s0lamTkNiolgLhHAt8-T_EIMN-jMjF5EOHOwkpfMDNWQ,294
D89sG-Vw12Prxe7PM79lVJ7uTKPDa6CjTeC2BfowwlUAldAWoYY7udgq4CsBjsic8Kyt6M_E2i3XOQ,294
